名称,数值类型,描述,工程单位,存档,数值位数,停机补写,量程下限,量程上限,阶跃,典型值,压缩,压缩偏差,压缩百分比,最长压缩间隔,最短压缩间隔,例外偏差,例外百分比,最长例外间隔,最短例外间隔,类别,修改时间,修改者,创建时间,创建者,镜像,时间戳精度,加速统计,数据源,采集,设备标签,LOCATION1,LOCATION2,LOCATION3,LOCATION4,LOCATION5,USERINT1,USERINT2,USERREAL1,USERREAL2,方程式,触发方式,时间戳参考,计算周期
"[yj_xc1_liushuantong1:maxsetup]",UINT16,锌粗一工序硫酸铜：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY5.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_liushuantong2:maxsetup]",UINT16,锌粗一工序硫酸铜：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY6.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj3_liushuantong:maxsetup]",UINT16,锌精三工序硫酸铜：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY7.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj2_liushuantong:maxsetup]",UINT16,锌精二工序硫酸铜：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY8.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_liushuantong:maxsetup]",UINT16,锌精一工序硫酸铜：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY9.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_liushuantong1:maxsetup]",UINT16,锌快粗工序硫酸铜：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY10.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_liushuantong2:maxsetup]",UINT16,锌快粗工序硫酸铜：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY11.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_liushuantong3:maxsetup]",UINT16,锌快粗工序硫酸铜：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY12.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_dinghuangyao1:maxsetup]",UINT16,锌快粗工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY13.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xkc_dinghuangyao2:maxsetup]",UINT16,锌快粗工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY14.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj1_dinghuangyao:maxsetup]",UINT16,锌精一工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY15.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qs_dinghuangyao:maxsetup]",UINT16,铅扫选工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY16.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj3_dinghuangyao:maxsetup]",UINT16,铅精三工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY17.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj2_dinghuangyao:maxsetup]",UINT16,铅精二工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY18.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj1_dinghuangyao:maxsetup]",UINT16,铅精一工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY19.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc1_dinghuangyao:maxsetup]",UINT16,铅粗一工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY20.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj1_dinghuangyao:maxsetup]",UINT16,铅快精一工序丁黄药：设定最大值,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY21.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_dinghuangyao1:maxsetup]",UINT16,铅快粗工序丁黄药：设定最大值,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY22.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkc_dinghuangyao2:maxsetup]",UINT16,铅快粗工序丁黄药：设定最大值,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY23.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_by_dinghuangyao1:maxsetup]",UINT16,备用工序丁黄药：设定最大值,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY24.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_by_dinghuangyao2:maxsetup]",UINT16,备用工序丁黄药：设定最大值,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY25.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs3_dinghuangyao:maxsetup]",UINT16,锌扫三工序丁黄药：设定最大值,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY26.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc2_dinghuangyao:maxsetup]",UINT16,锌粗二工序丁黄药：设定最大值,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY27.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj4_dinghuangyao:maxsetup]",UINT16,铅精四工序丁黄药：设定最大值,,1,-5,0,0,1000,0,50,1,1,0.001,1800,0,0.5,0.0005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY28.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_dinghuangyao:maxsetup]",UINT16,铅快精三工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY29.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_dinghuangyao1:maxsetup]",UINT16,锌粗一工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY30.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xc1_dinghuangyao2:maxsetup]",UINT16,锌粗一工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY31.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs1_dinghuangyao:maxsetup]",UINT16,锌扫一工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY32.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xs2_dinghuangyao:maxsetup]",UINT16,锌扫二工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY33.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_xj2_dinghuangyao:maxsetup]",UINT16,锌精二工序丁黄药：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY34.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qc2_yiliudan:maxsetup]",UINT16,铅粗二工序乙硫氮：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY35.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj3_yiliudan:maxsetup]",UINT16,铅精三工序乙硫氮：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY36.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj3_yiliudan:maxsetup]",UINT16,铅快精三工序乙硫氮：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY37.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qkj2_yiliudan:maxsetup]",UINT16,铅快精二工序乙硫氮：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY38.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
"[yj_qj2_yiliudan:maxsetup]",UINT16,铅精二工序乙硫氮：设定最大值,,1,-5,0,0,100,0,50,1,1,0.01,1800,0,0.5,0.005,600,0,"base,scan",[2022-11-18 10:40:52],sa,[2021-06-17 10:52:14],sa,0,0,0,SER_OSR::JY39.Set_Max,1,,1,0,0,0,0,0,0,0,0,,0,0,0
